Symbol,Name,Market Cap,In S&P 500,Qtr - Next,Is Projected - Next,Is Announced - Next,Date - Next,Time - Next,Conf Call - Next,Expected Move - Next,Actual Move - Prev,Expected Move - Prev,Qtr - Prev,Date - Prev,Time - Prev,Conf Call - Prev,SEC Filing,Stock Type,Has Options
STRT,Strattec Security,47212580,False,,True,False,4/27/2020,,,,-0.0208,,Q2,1/23/2020,AMC,,,Common,False
STXB,Spirit Of Texas Bancshares Inc.,175614000,False,Q1,False,True,4/29/2020,AMC,4/30/2020 12:00:00 PM,,-0.012,,Q4,1/29/2020,AMC,1/30/2020 10:00:00 AM,,Common,False
SUM,Summit Materials Inc. Class A,1325958144,False,Q1,False,True,4/29/2020,BMO,4/29/2020 11:00:00 AM,0.2029,0.0716,0.0808,Q4,2/5/2020,BMO,2/5/2020 11:00:00 AM,https://www.sec.gov/Archives/edgar/data/1621563/000162828020001083/0001628280-20-001083-index.htm,Common,True
SWI,Solarwinds,4754980352,False,Q1,False,True,4/30/2020,AMC,4/30/2020 5:00:00 PM,0.1308,-0.081,0.0736,Q4,2/4/2020,AMC,2/4/2020 5:00:00 PM,,Common,True
SWK,Stanley Black & Decker Inc.,16591680512,True,Q1,False,True,4/30/2020,BMO,4/30/2020 8:00:00 AM,0.1755,-0.0216,0.0482,Q4,1/29/2020,BMO,1/29/2020 8:00:00 AM,https://www.sec.gov/Archives/edgar/data/93556/000009355620000002/0000093556-20-000002-index.htm,Common,True
SWN,Southwestern Energy Company,1641278336,False,Q1,False,True,4/30/2020,AMC,5/1/2020 10:00:00 AM,0.2216,0.0923,0.0404,Q4,2/27/2020,AMC,2/28/2020 10:00:00 AM,https://www.sec.gov/Archives/edgar/data/7332/000000733220000016/0000007332-20-000016-index.htm,Common,True
SXC,Suncoke Energy Inc.,221907296,False,,True,False,4/27/2020,,,,0.009,0.1187,Q4,1/29/2020,BMO,1/29/2020 10:00:00 AM,https://www.sec.gov/Archives/edgar/data/1514705/000119312520017691/0001193125-20-017691-index.htm,Common,True
SXT,Sensient Technologies,1848834688,False,Q1,False,True,4/29/2020,BMO,4/29/2020 9:30:00 AM,0.1124,-0.0897,0.0525,Q4,2/14/2020,BMO,2/14/2020 9:30:00 AM,https://www.sec.gov/Archives/edgar/data/310142/000114036120003241/0001140361-20-003241-index.htm,Common,True
SYK,Stryker,68735959040,True,,False,True,4/30/2020,AMC,4/30/2020 4:30:00 PM,0.1091,-0.0164,0.0501,Q4,1/28/2020,AMC,1/28/2020 4:30:00 PM,,Common,True
SYX,Systemax Inc.,666336896,False,Q1,False,True,4/28/2020,AMC,4/28/2020 5:00:00 PM,0.1096,0.0065,0.1295,Q4,2/25/2020,AMC,2/25/2020 5:00:00 PM,https://www.sec.gov/Archives/edgar/data/945114/000094511420000005/0000945114-20-000005-index.htm,Common,True
TAIT,Taitron Components Incorporated - Class A,13740904,False,,True,False,4/3/2020,,,,-0.0133,,,11/14/2019,,,,Common,False
TAL,Tal Education Group American Depositary Shares,29613522944,False,Q4,False,True,4/28/2020,BMO,4/28/2020 8:00:00 AM,0.133,-0.0383,0.101,Q3,1/21/2020,BMO,1/21/2020 8:00:00 AM,https://www.sec.gov/Archives/edgar/data/1499620/000110465920005321/0001104659-20-005321-index.htm,Common,True
TANH,Tantech Hldgs,28850314,False,,True,False,4/7/2020,,,,-0.0608,,,12/17/2019,AMC,,https://www.sec.gov/Archives/edgar/data/1588084/000110465919073432/0001104659-19-073432-index.htm,Common,False
TAP,Molson Coors Beverage Company Class B,9163500544,True,Q1,False,True,4/30/2020,BMO,4/30/2020 11:00:00 AM,0.0826,-0.0439,0.0641,Q4,2/12/2020,BMO,2/12/2020 11:00:00 AM,https://www.sec.gov/Archives/edgar/data/24545/000115752320000187/0001157523-20-000187-index.htm,Common,True
TAP.A,Molson Coors Beverage Company Molson Coors Brewing Company Class A,13759327232,False,Q1,False,True,4/30/2020,BMO,4/30/2020 11:00:00 AM,,0,,Q4,2/12/2020,BMO,2/12/2020 11:00:00 AM,,Common,False
TBBK,Bancorp Inc.,341533568,False,Q1,False,True,4/30/2020,AMC,5/1/2020 8:00:00 AM,0.1893,0.0189,0.0714,Q4,1/30/2020,AMC,1/31/2020 8:00:00 AM,,Common,True
TBNK,Territorial Bancorp Inc.,240504624,False,,True,False,4/27/2020,,,,0.003,0.0307,,1/30/2020,,,,Common,True
TCBK,Trico Bancshares,835061760,False,,True,False,4/27/2020,,,,-0.0013,0.0383,Q4,1/28/2020,AMC,,,Common,True
TCF,TCF Finl,3533452800,False,Q1,False,True,4/27/2020,AMC,4/28/2020 10:00:00 AM,0.1411,-0.0117,0.0618,Q4,1/27/2020,AMC,1/28/2020 10:00:00 AM,,Common,True
TCFC,Community Financial,116664584,False,,True,False,4/29/2020,,,,0.0155,,,1/31/2020,,,,Common,False
TCO,Taubman Centers Inc.,2476480768,False,,True,False,4/29/2020,,,,0.5322,0.0782,Q4,2/10/2020,BMO,2/10/2020 8:30:00 AM,https://www.sec.gov/Archives/edgar/data/890319/000089031920000020/0000890319-20-000020-index.htm,REIT,True
TDOC,Teladoc Health Inc.,13651076096,False,Q1,False,True,4/29/2020,AMC,4/29/2020 4:30:00 PM,0.1199,0.1565,0.1426,Q4,2/26/2020,AMC,2/26/2020 4:30:00 PM,https://www.sec.gov/Archives/edgar/data/1477449/000155837020001466/0001558370-20-001466-index.htm,Common,True
TEAM,Atlassian PLC - Class A,36755148800,False,Q3,False,True,4/30/2020,AMC,4/30/2020 5:00:00 PM,0.1094,0.1067,0.0719,Q2,1/23/2020,AMC,1/23/2020 5:00:00 PM,https://www.sec.gov/Archives/edgar/data/1650372/000165037220000003/0001650372-20-000003-index.htm,Common,True
TECH,Bio-Techne,8019340800,False,Q3,False,True,4/30/2020,BMO,4/30/2020 9:00:00 AM,0.0887,0.0054,0.0645,Q2,2/4/2020,BMO,2/4/2020 9:00:00 AM,,Common,True
TEL,Te Connectivity Ltd. New Switzerland Registered Shares,22521614336,True,Q2,False,True,4/28/2020,BMO,4/28/2020 8:30:00 AM,0.1577,-0.0003,0.0534,Q1,1/29/2020,BMO,1/29/2020 8:30:00 AM,https://www.sec.gov/Archives/edgar/data/1385157/000155837020000310/0001558370-20-000310-index.htm,Common,True
TENB,Tenable Holdings Inc.,2387071744,False,Q1,False,True,4/28/2020,AMC,4/28/2020 4:30:00 PM,0.152,-0.0426,0.1267,Q4,2/4/2020,AMC,2/4/2020 4:30:00 PM,https://www.sec.gov/Archives/edgar/data/1660280/000166028020000003/0001660280-20-000003-index.htm,Common,True
TESS,Tessco Technologies Incorporated,46585236,False,,True,False,4/24/2020,,,,-0.2672,,Q3,1/27/2020,AMC,1/28/2020 8:30:00 AM,https://www.sec.gov/Archives/edgar/data/927355/000155837020000274/0001558370-20-000274-index.htm,Common,False
TFSL,TFS Financial,3837767168,False,,True,False,4/30/2020,,,,0.019,0.0259,,1/30/2020,AMC,,,Common,True
TFX,Teleflex Incorporated,15580555264,True,Q1,False,True,4/30/2020,BMO,4/30/2020 8:00:00 AM,0.0949,-0.0273,0.0381,Q4,2/20/2020,BMO,2/20/2020 8:00:00 AM,https://www.sec.gov/Archives/edgar/data/96943/000009694320000012/0000096943-20-000012-index.htm,Common,True
THFF,First Financial Indiana,422516736,False,,True,False,4/24/2020,,,,-0.0086,0.0372,,2/6/2020,,,,Common,True
THG,Hanover Insurance Group,3660102144,False,Q1,False,True,4/28/2020,AMC,4/29/2020 10:00:00 AM,0.1624,-0.007,0.038,Q4,2/4/2020,AMC,2/5/2020 10:00:00 AM,,Common,True
TIGO,Millicom Intl Cellular,2684392704,False,Q1,False,True,4/30/2020,BMO,4/30/2020 8:00:00 AM,,0.0117,,Q4,2/25/2020,BMO,2/25/2020 8:00:00 AM,,Common,False
TKAT,Takung Art Co. Ltd.,16319896,False,,True,False,4/13/2020,,,,-0.0077,,,11/14/2019,,,,Common,False
TKC,Turkcell Iletisim Hizmetleri As,4444802048,False,,True,False,4/28/2020,,,,-0.0419,0.019,Q4,2/20/2020,,,,Common,True
TMP,Tompkins Financial,1003251776,False,,True,False,4/27/2020,,,,-0.019,0.0435,Q4,1/31/2020,BMO,,https://www.sec.gov/Archives/edgar/data/1005817/000100581720000003/0001005817-20-000003-index.htm,Common,True
TMSR,TMSR Holding Company,67009072,False,,True,False,4/24/2020,,,,0.0369,,,11/14/2019,,,,Common,False
TNDM,Tandem Diabetes Care Inc.,4333500416,False,Q1,False,True,4/30/2020,AMC,4/30/2020 4:30:00 PM,0.1439,-0.102,0.1251,Q4,2/24/2020,AMC,2/24/2020 4:30:00 PM,https://www.sec.gov/Archives/edgar/data/1438133/000143813320000015/0001438133-20-000015-index.htm,Common,True
TNET,Trinet Group Inc.,3128143104,False,Q1,False,True,4/28/2020,AMC,4/28/2020 5:00:00 PM,0.1554,0.1998,0.1126,Q4,2/13/2020,AMC,2/13/2020 5:00:00 PM,,Common,True
TOT,Total S.A.,89700704256,False,Q1,False,True,4/30/2020,,,0.1909,0.0026,0.0327,Q4,2/6/2020,BMO,,,Common,True
TOWN,Towne Bank,1282993664,False,,True,False,4/24/2020,,,,0.0007,0.051,Q4,1/23/2020,BMO,,,Common,True
TPB,Turning Point Brands Inc.,395306016,False,Q1,False,True,4/28/2020,BMO,4/28/2020 10:00:00 AM,0.1921,0.1197,0.1532,Q4,2/26/2020,BMO,2/26/2020 10:00:00 AM,https://www.sec.gov/Archives/edgar/data/1290677/000114036120004163/0001140361-20-004163-index.htm,Common,True
TPH,Tri Pointe Group Inc.,1315199232,False,Q1,False,True,4/23/2020,AMC,4/23/2020 5:00:00 PM,0.1628,0.047,0.0349,Q4,2/18/2020,AMC,2/18/2020 5:00:00 PM,https://www.sec.gov/Archives/edgar/data/1561680/000156168020000013/0001561680-20-000013-index.htm,Common,True
TPL,Texas Pacific Land Trust,3963397632,False,,True,False,4/28/2020,,,,0.0402,,Q4,1/30/2020,AMC,,,RoyaltyTrust,False
TPX,Tempur Sealy Intl,2267326720,False,Q1,False,True,4/30/2020,BMO,4/30/2020 8:00:00 AM,0.2189,-0.0016,0.0759,Q4,2/13/2020,BMO,2/13/2020 8:00:00 AM,,Common,True
TR,Tootsie Roll Industries Inc.,1411884160,False,,True,False,4/24/2020,,,,0.0069,0.0261,,2/12/2020,,,,Common,True
TRMK,Trustmark,1524408320,False,Q1,False,True,4/28/2020,AMC,4/29/2020 9:30:00 AM,0.1145,-0.0279,0.0426,Q4,1/28/2020,AMC,1/29/2020 9:30:00 AM,https://www.sec.gov/Archives/edgar/data/36146/000156459020002296/0001564590-20-002296-index.htm,Common,True
TRN,Trinity Industries Inc.,1887985536,False,Q1,False,True,4/29/2020,AMC,4/30/2020 12:00:00 PM,0.157,0.0557,0.0629,Q4,2/19/2020,AMC,2/20/2020 11:00:00 AM,,Common,True
TROW,T. Rowe Price Group Inc.,23518523392,True,,True,False,4/27/2020,,,,0.0367,0.0301,Q4,1/29/2020,BMO,,,Common,True
TRS,Trimas,998615616,False,Q1,False,True,4/30/2020,BMO,4/30/2020 10:00:00 AM,0.1266,-0.1081,0.0477,Q4,2/27/2020,BMO,2/27/2020 10:00:00 AM,https://www.sec.gov/Archives/edgar/data/842633/000084263320000011/0000842633-20-000011-index.htm,Common,True
TRTN,Triton International Limited Common Shares,2010171520,False,Q1,False,True,4/24/2020,BMO,4/24/2020 8:30:00 AM,0.1002,0.0173,0.038,Q4,2/14/2020,BMO,2/14/2020 8:30:00 AM,https://www.sec.gov/Archives/edgar/data/1660734/000166073420000015/0001660734-20-000015-index.htm,Common,True
TRU,Transunion,13674009600,False,Q1,False,True,4/28/2020,BMO,4/28/2020 9:00:00 AM,0.1273,0.0003,0.0465,Q4,2/18/2020,BMO,2/18/2020 9:00:00 AM,https://www.sec.gov/Archives/edgar/data/1552033/000155203320000014/0001552033-20-000014-index.htm,Common,True
TRUP,Trupanion Inc.,1066243392,False,Q1,False,True,4/30/2020,AMC,4/30/2020 4:30:00 PM,0.176,-0.1894,0.0971,Q4,2/13/2020,AMC,2/13/2020 4:30:00 PM,https://www.sec.gov/Archives/edgar/data/1371285/000137128520000031/0001371285-20-000031-index.htm,Common,True
TS,Tenaris S.A. American Depositary Shares,7319323136,False,,True,False,4/30/2020,,,,0.0194,0.036,Q4,2/19/2020,AMC,2/20/2020 9:00:00 AM,,Common,True
TSBK,Timberland Bancorp Inc.,140963568,False,,True,False,4/30/2020,,,,0.0262,,Q1,1/27/2020,AMC,,,Common,False
TSLA,Tesla Inc.,133781585920,False,Q1,False,True,4/29/2020,AMC,4/29/2020 6:30:00 PM,0.1967,0.103,0.1056,Q4,1/29/2020,AMC,1/29/2020 6:30:00 PM,,Common,True
TTEK,Tetra Tech Inc.,4186591488,False,Q2,False,True,4/29/2020,AMC,4/30/2020 11:00:00 AM,0.1247,-0.0072,0.0682,Q1,1/29/2020,AMC,1/30/2020 11:00:00 AM,https://www.sec.gov/Archives/edgar/data/831641/000110465920008164/0001104659-20-008164-index.htm,Common,True
TTMI,TTM Technologies Inc.,1115727232,False,Q1,False,True,4/29/2020,AMC,4/29/2020 4:30:00 PM,0.1737,-0.0113,0.1086,Q4,2/5/2020,AMC,2/5/2020 4:30:00 PM,https://www.sec.gov/Archives/edgar/data/1116942/000119312520025365/0001193125-20-025365-index.htm,Common,True
TUP,Tupperware Brands,100390544,False,Q1,False,True,4/29/2020,BMO,4/29/2020 8:30:00 AM,0.4184,0.2011,0.2333,,3/12/2020,BMO,,,Common,True
TV,Grupo Televisa S.A.,2865135360,False,,True,False,4/28/2020,,,,-0.0061,0.0346,,2/20/2020,,,,Common,True
TWN,Taiwan Inc.,291314784,False,,True,False,4/27/2020,,,,-0.0153,,Q1,1/7/2020,,,,ClosedEndFund,False
TWOU,2U Inc.,1378810112,False,Q1,False,True,4/30/2020,AMC,4/30/2020 4:30:00 PM,0.1921,0.1139,0.1608,Q4,2/6/2020,AMC,2/6/2020 4:30:00 PM,https://www.sec.gov/Archives/edgar/data/1459417/000110465920011892/0001104659-20-011892-index.htm,Common,True
TWTR,Twitter Inc.,22189307904,True,,False,True,4/30/2020,BMO,4/30/2020 8:00:00 AM,0.2187,0.1503,0.1016,Q4,2/6/2020,BMO,2/6/2020 8:00:00 AM,https://www.sec.gov/Archives/edgar/data/1418091/000141809120000019/0001418091-20-000019-index.htm,Common,True
TX,Ternium S.A. Ternium S.A. American Depositary Shares (Each Representing Ten Shares Usd1.00 Par Value),2734570496,False,,True,False,4/29/2020,,,,-0.0205,0.0571,Q4,2/18/2020,AMC,2/19/2020 8:30:00 AM,,Common,True
TXT,Textron Inc.,6248882688,True,Q1,False,True,4/30/2020,BMO,4/30/2020 8:00:00 AM,0.1748,0.0306,0.0799,Q4,1/29/2020,BMO,1/29/2020 8:00:00 AM,https://www.sec.gov/Archives/edgar/data/217346/000110465920007817/0001104659-20-007817-index.htm,Common,True
TYL,Tyler Technologies Inc.,12634950656,False,Q1,False,True,4/29/2020,AMC,4/30/2020 10:00:00 AM,0.1004,-0.0126,0.0512,Q4,2/12/2020,AMC,2/13/2020 10:00:00 AM,https://www.sec.gov/Archives/edgar/data/860731/000086073120000003/0000860731-20-000003-index.htm,Common,True
UAL,United Airlines Holdings Inc.,6510276608,True,,True,False,4/17/2020,,,,-0.0286,0.0528,Q4,1/21/2020,AMC,1/22/2020 10:30:00 AM,,Common,True
UAMY,United States Antimony,25078104,False,,True,False,4/3/2020,,,,-0.0419,0.0714,,11/14/2019,,,,Common,True
UAVS,Ageagle Aerial Systems Inc.,10064640,False,,True,False,4/29/2020,,,,-0.0213,,,11/14/2019,,,,Common,False
UBCP,United Bancorp Inc.,56329368,False,,True,False,4/27/2020,,,,0.0025,,,1/23/2020,,,,Common,False
UBS,UBS Group Ag Registered,33918361600,False,Q1,False,True,4/28/2020,,,0.2104,-0.0479,0.0504,Q4,1/21/2020,BMO,,,Common,True
UBSI,United Bankshares Inc.,2505462016,False,,True,False,4/27/2020,,,,-0.0349,0.0429,Q4,1/29/2020,BMO,,,Common,True
UCTT,Ultra Clean Holdings Inc.,616281984,False,Q1,False,True,4/29/2020,AMC,4/29/2020 4:45:00 PM,0.1971,-0.0053,0.1,Q4,2/19/2020,AMC,2/19/2020 4:45:00 PM,https://www.sec.gov/Archives/edgar/data/1275014/000095010320002953/0000950103-20-002953-index.htm,Common,True
UE,Urban Edge Props,1096124544,False,Q1,False,True,4/29/2020,AMC,,0.1872,-0.0171,0.0405,Q4,2/12/2020,AMC,,https://www.sec.gov/Archives/edgar/data/1611547/000161154720000006/0001611547-20-000006-index.htm,REIT,True
UHS,Universal Health Services Inc.,8476078592,True,Q1,False,True,4/27/2020,AMC,4/28/2020 9:00:00 AM,0.127,-0.0515,0.0792,Q4,2/26/2020,AMC,2/27/2020 9:00:00 AM,https://www.sec.gov/Archives/edgar/data/352915/000156459020006794/0001564590-20-006794-index.htm,Common,True
UHT,Universal Health Realty Income Trust,1338879872,False,,True,False,4/27/2020,,,,-0.0668,0.0565,Q4,2/26/2020,AMC,,,REIT,True
UIS,Unisys New,726521600,False,Q1,False,True,4/28/2020,AMC,4/28/2020 5:00:00 PM,0.1834,0.0006,0.1489,Q4,2/25/2020,AMC,2/25/2020 5:00:00 PM,https://www.sec.gov/Archives/edgar/data/746838/000074683820000049/0000746838-20-000049-index.htm,Common,True
ULBI,Ultralife,108714296,False,Q1,False,True,4/30/2020,BMO,4/30/2020 8:30:00 AM,0.1931,0.0929,0.0616,Q4,2/6/2020,BMO,2/6/2020 8:30:00 AM,,Common,True
ULH,Universal Logistics Hldgs,349537600,False,Q1,False,True,4/30/2020,AMC,5/1/2020 10:00:00 AM,,0.0767,,Q4,2/6/2020,AMC,2/7/2020 10:00:00 AM,https://www.sec.gov/Archives/edgar/data/1308208/000156459020003714/0001564590-20-003714-index.htm,Common,False
UMBF,Umb Financial,2150870528,False,Q1,False,True,4/28/2020,AMC,4/29/2020 9:30:00 AM,0.1359,0.0294,0.0426,Q4,1/28/2020,AMC,1/29/2020 9:30:00 AM,,Common,True
UMC,United Microelectronics (New),5955791872,False,,True,False,4/24/2020,,,,0.036,0.036,Q4,2/5/2020,BMO,2/5/2020 5:00:00 PM,,Common,True
UPS,United Parcel Service Inc.,84951908352,True,Q1,False,True,4/28/2020,BMO,4/28/2020 8:30:00 AM,0.0939,-0.067,0.0496,Q4,1/30/2020,BMO,1/30/2020 8:30:00 AM,,Common,True
URI,United Rentals Inc.,7497424384,True,Q1,False,True,4/29/2020,AMC,4/30/2020 11:00:00 AM,0.1595,-0.0701,0.0616,Q4,1/29/2020,AMC,1/30/2020 11:00:00 AM,https://www.sec.gov/Archives/edgar/data/1067701/000106770120000008/0001067701-20-000008-index.htm,Common,True
USAU,U.S. Gold Corp.,11687560,False,,True,False,4/17/2020,,,,0.0049,,,9/16/2019,,,,Common,False
USLM,US Lime & Minerals,472234688,False,,True,False,4/28/2020,,,,-0.0181,,Q4,1/30/2020,AMC,,https://www.sec.gov/Archives/edgar/data/82020/000155837020000364/0001558370-20-000364-index.htm,Common,False
USX,U.S. Xpress Enterprises Inc. Class A,184487600,False,Q1,False,True,4/30/2020,BMO,4/30/2020 8:30:00 AM,0.2113,0.1237,0.1421,Q4,2/6/2020,BMO,2/6/2020 8:30:00 AM,https://www.sec.gov/Archives/edgar/data/923571/000100888620000008/0001008886-20-000008-index.htm,Common,True
UTHR,United Therapeutics,4796630528,False,Q1,False,True,4/29/2020,BMO,4/29/2020 9:00:00 AM,0.1079,-0.0625,0.0934,Q4,2/26/2020,BMO,2/26/2020 9:00:00 AM,https://www.sec.gov/Archives/edgar/data/1082554/000110465920025010/0001104659-20-025010-index.htm,Common,True
UTL,Unitil,764161920,False,Q1,False,True,4/30/2020,BMO,4/30/2020 2:00:00 PM,0.1142,0.0093,0.0367,Q1,1/30/2020,BMO,1/30/2020 2:00:00 PM,,Common,True
UTMD,Utah Medical Products Inc.,296164128,False,,True,False,4/27/2020,,,,-0.0355,,Q4,1/30/2020,,,https://www.sec.gov/Archives/edgar/data/706698/000109690620000051/0001096906-20-000051-index.htm,Common,False
UVE,Universal Insurance Hldgs,569701312,False,,True,False,4/24/2020,,,,-0.0437,0.1147,Q4,3/2/2020,AMC,3/3/2020 9:00:00 AM,https://www.sec.gov/Archives/edgar/data/891166/000089116620000014/0000891166-20-000014-index.htm,Common,True
UXIN,Uxin Limited - American Depositary Shares,475567200,False,Q4,False,True,4/27/2020,BMO,4/27/2020 8:00:00 AM,0.16,0.0268,0.2391,Q3,11/27/2019,BMO,11/27/2019 8:00:00 AM,,Common,True
V,Visa Inc.,375549001728,True,Q2,False,True,4/30/2020,AMC,4/30/2020 5:00:00 PM,0.0928,-0.0444,0.0247,Q1,1/30/2020,AMC,1/30/2020 5:00:00 PM,,Common,True
VALE,Vale S.A.  American Depositary Shares Each Representing One Common Share,41180086272,False,Q1,False,True,4/28/2020,,,0.1578,-0.0363,0.0267,,2/20/2020,AMC,,,Common,True
VBFC,Village Bank & Trust Finl,38393800,False,,True,False,4/15/2020,,,,0,,,10/17/2019,,,https://www.sec.gov/Archives/edgar/data/1290476/000110465919054691/0001104659-19-054691-index.htm,Common,False
VBTX,Veritex Holdings Inc.,671998336,False,Q1,False,True,4/28/2020,AMC,4/29/2020 9:30:00 AM,0.1723,-0.006,0.0992,Q4,1/28/2020,AMC,1/29/2020 9:30:00 AM,https://www.sec.gov/Archives/edgar/data/1501570/000150157020000042/0001501570-20-000042-index.htm,Common,True
VC,Visteon,1312148608,False,Q1,False,True,4/30/2020,BMO,4/30/2020 9:15:00 AM,0.2043,-0.0768,0.0709,Q4,2/20/2020,BMO,2/20/2020 9:00:00 AM,https://www.sec.gov/Archives/edgar/data/1111335/000119312520042637/0001193125-20-042637-index.htm,Common,True
VCRA,Vocera Communications Inc.,579082624,False,,False,True,4/23/2020,AMC,4/23/2020 5:00:00 PM,0.1299,0.044,0.1435,,2/6/2020,AMC,2/6/2020 5:00:00 PM,https://www.sec.gov/Archives/edgar/data/1129260/000112926020000003/0001129260-20-000003-index.htm,Common,True
VEDL,Vedanta Limited  American Depositary Shares (Each Representing Four Equity Shares),3912677376,False,,True,False,4/27/2020,,,,-0.0075,0.0945,Q3,1/31/2020,BMO,1/31/2020 7:30:00 AM,,Common,True
VERBW,Verb Technology Company Inc. - Warrant,,False,,True,False,4/21/2020,,,,-0.0329,,Q3,11/11/2019,AMC,11/11/2019 5:00:00 PM,,Warrant,False
VET,Vermilion Energy Inc. Common (Canada),620227136,False,Q1,False,True,4/28/2020,AMC,4/28/2020 5:00:00 PM,0.266,-0.181,0.1819,Q4,3/6/2020,BMO,3/6/2020 9:00:00 AM,https://www.sec.gov/Archives/edgar/data/1293135/000127956920000267/0001279569-20-000267-index.htm,Common,True
VICI,Vici Properties Inc.,7315189760,False,Q1,False,True,4/30/2020,AMC,5/1/2020 10:00:00 AM,0.1819,0.0007,0.0086,Q4,2/20/2020,AMC,2/20/2020 5:00:00 PM,,REIT,True
VICR,Vicor,1716682112,False,Q1,False,True,4/23/2020,AMC,4/23/2020 5:00:00 PM,0.148,-0.0671,0.1543,Q4,2/25/2020,AMC,2/25/2020 5:00:00 PM,https://www.sec.gov/Archives/edgar/data/751978/000119312520048396/0001193125-20-048396-index.htm,Common,True
VIRC,Virco Manufacturing,38969728,False,,True,False,4/29/2020,,,,-0.038,,Q3,12/13/2019,BMO,,https://www.sec.gov/Archives/edgar/data/751365/000162828019015063/0001628280-19-015063-index.htm,Common,False
VISL,Vislink Technologies Inc.,13345120,False,,True,False,4/27/2020,,,,-0.064,,Q3,11/14/2019,,,,Common,False
VKTX,Viking Therapeutics Inc.,425218592,False,Q1,False,True,4/30/2020,AMC,4/30/2020 4:30:00 PM,0.167,-0.0433,0.1807,Q4,2/26/2020,AMC,2/26/2020 4:30:00 PM,,Common,True
VLO,Valero Energy,21019691008,True,Q1,False,True,4/29/2020,BMO,4/29/2020 10:00:00 AM,0.1272,0.02,0.0319,Q4,1/30/2020,BMO,1/30/2020 10:00:00 AM,https://www.sec.gov/Archives/edgar/data/1035002/000103500220000004/0001035002-20-000004-index.htm,Common,True
VLRS,Controladora Vuela Compania De Aviacion S.A.B. De C.V. American Depositary Shares Each Representing Ten (10) Ordinary Participation Certificates,415447744,False,Q1,False,True,4/23/2020,AMC,4/24/2020 10:00:00 AM,0.2033,-0.0146,0.1116,Q4,2/25/2020,AMC,2/26/2020 10:00:00 AM,,Common,True
VLY,Valley National Bancorp,2781830400,False,Q1,False,True,4/30/2020,BMO,4/30/2020 11:00:00 AM,0.1255,-0.0174,0.049,Q4,1/30/2020,BMO,1/30/2020 11:00:00 AM,,Common,True
VNCE,Vince Holding Corp.,60385084,False,,True,False,4/14/2020,,,,-0.3024,,Q3,12/12/2019,AMC,12/12/2019 4:30:00 PM,https://www.sec.gov/Archives/edgar/data/1579157/000156459019045858/0001564590-19-045858-index.htm,Common,False
VNE,Veoneer Inc. Common,865666816,False,Q1,False,True,4/24/2020,,,0.1882,0.1017,0.1326,,2/5/2020,BMO,2/5/2020 1:00:00 PM,,Common,True
VRAY,Viewray Inc.,356197376,False,Q1,False,True,4/30/2020,AMC,4/30/2020 4:30:00 PM,0.2763,-0.0357,0.3138,Q4,3/12/2020,AMC,3/12/2020 4:30:00 PM,,Common,True
VRNA,Verona Pharma PLC - American Depositary Shares,69038840,False,Q1,False,True,4/30/2020,BMO,4/30/2020 9:00:00 AM,,-0.0757,,Q2,2/27/2020,BMO,2/27/2020 9:00:00 AM,,Common,False
VRSN,Verisign Inc.,25047207936,True,Q1,False,True,4/23/2020,AMC,4/23/2020 4:30:00 PM,0.0965,-0.0547,0.0448,Q4,2/6/2020,AMC,2/6/2020 4:30:00 PM,https://www.sec.gov/Archives/edgar/data/1014473/000101447320000002/0001014473-20-000002-index.htm,Common,True
VRTX,Vertex Pharmaceuticals Incorporated,70764879872,True,Q1,False,True,4/29/2020,AMC,4/29/2020 5:00:00 PM,0.0731,-0.0142,0.0403,Q4,1/30/2020,AMC,1/30/2020 4:30:00 PM,https://www.sec.gov/Archives/edgar/data/875320/000087532020000003/0000875320-20-000003-index.htm,Common,True
VSEC,Vse,192790416,False,Q1,False,True,4/30/2020,AMC,5/1/2020 8:30:00 AM,,0.1554,,Q4,2/27/2020,AMC,2/28/2020 8:30:00 AM,,Common,False
